definitionKind,shortId,ageBand,displayPrompt,instructionText,questionId,missionId,conditionId,questionPurpose,mainSubjectId,mainObjectId,resourceId,changedAttribute,timePhase,cognitiveAction,expectedResponseType,expectedAnswerMeaning,allowedAnswerIds,forbiddenAnswerMeanings,sourceFactId,changedConditionId,outputTarget,ageBandRuleId,notApplicableReasons
coreSubquestion,W01-C2,middle-school,이어 놓은 뜻을 남겨 봐요.,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w01-c2.middle-school.meaning,nuvia.history.agriculture-settlement,nuvia.history.agriculture-settlement.c2,핵심 활동의 meaning 한 입력,learner,nuvia.semantic.ref.w01-c2.object,nuvia.semantic.ref.w01-c2.resource,갈돌 한 개의 사용 가능 여부,duringAction,mapRelation,"relationId,meaningKey",선택한 두 노드의 관계 의미,"[""nuvia.history.agriculture-settlement.c2.meaning.1"", ""nuvia.history.agriculture-settlement.c2.meaning.2"", ""nuvia.history.agriculture-settlement.c2.r3_2.activity.relation""]","[""nuvia.history.agriculture-settlement.c2.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]",N01,nuvia.history.agriculture-settlement.c2,"cognitiveActionRecorded.payload.relationId,meaningKey",nuvia.age.middle-school.v1,{}
coreSubquestion,W01-C2,high-school,서로 이어 볼 두 가지를 골라 봐요.,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w01-c2.high-school.pair,nuvia.history.agriculture-settlement,nuvia.history.agriculture-settlement.c2,핵심 활동의 pair 한 입력,learner,nuvia.semantic.ref.w01-c2.object,nuvia.semantic.ref.w01-c2.resource,갈돌 한 개의 사용 가능 여부,duringAction,mapRelation,nodeIds,두 노드 연결,"[""nuvia.history.agriculture-settlement.c2.node.1"", ""nuvia.history.agriculture-settlement.c2.node.2"", ""nuvia.history.agriculture-settlement.c2.node.3""]","[""nuvia.history.agriculture-settlement.c2.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]",N01,nuvia.history.agriculture-settlement.c2,cognitiveActionRecorded.payload.nodeIds,nuvia.age.high-school.v1,{}
coreSubquestion,W01-C2,high-school,이어 놓은 뜻을 남겨 봐요.,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w01-c2.high-school.meaning,nuvia.history.agriculture-settlement,nuvia.history.agriculture-settlement.c2,핵심 활동의 meaning 한 입력,learner,nuvia.semantic.ref.w01-c2.object,nuvia.semantic.ref.w01-c2.resource,갈돌 한 개의 사용 가능 여부,duringAction,mapRelation,"relationId,meaningKey",선택한 두 노드의 관계 의미,"[""nuvia.history.agriculture-settlement.c2.meaning.1"", ""nuvia.history.agriculture-settlement.c2.meaning.2"", ""nuvia.history.agriculture-settlement.c2.r3_2.activity.relation""]","[""nuvia.history.agriculture-settlement.c2.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]",N01,nuvia.history.agriculture-settlement.c2,"cognitiveActionRecorded.payload.relationId,meaningKey",nuvia.age.high-school.v1,{}
coreSubquestion,W01-C2,adult,서로 이어 볼 두 가지를 골라 봐요.,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w01-c2.adult.pair,nuvia.history.agriculture-settlement,nuvia.history.agriculture-settlement.c2,핵심 활동의 pair 한 입력,learner,nuvia.semantic.ref.w01-c2.object,nuvia.semantic.ref.w01-c2.resource,갈돌 한 개의 사용 가능 여부,duringAction,mapRelation,nodeIds,두 노드 연결,"[""nuvia.history.agriculture-settlement.c2.node.1"", ""nuvia.history.agriculture-settlement.c2.node.2"", ""nuvia.history.agriculture-settlement.c2.node.3""]","[""nuvia.history.agriculture-settlement.c2.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]",N01,nuvia.history.agriculture-settlement.c2,cognitiveActionRecorded.payload.nodeIds,nuvia.age.adult.v1,{}
coreSubquestion,W01-C2,adult,이어 놓은 뜻을 남겨 봐요.,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w01-c2.adult.meaning,nuvia.history.agriculture-settlement,nuvia.history.agriculture-settlement.c2,핵심 활동의 meaning 한 입력,learner,nuvia.semantic.ref.w01-c2.object,nuvia.semantic.ref.w01-c2.resource,갈돌 한 개의 사용 가능 여부,duringAction,mapRelation,"relationId,meaningKey",선택한 두 노드의 관계 의미,"[""nuvia.history.agriculture-settlement.c2.meaning.1"", ""nuvia.history.agriculture-settlement.c2.meaning.2"", ""nuvia.history.agriculture-settlement.c2.r3_2.activity.relation""]","[""nuvia.history.agriculture-settlement.c2.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]",N01,nuvia.history.agriculture-settlement.c2,"cognitiveActionRecorded.payload.relationId,meaningKey",nuvia.age.adult.v1,{}
coreSubquestion,W15-C1,preschool,할 일의 차례를 놓아 봐요.,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w15-c1.preschool.order,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c1,핵심 활동의 order 한 입력,learner,nuvia.semantic.ref.w15-c1.object,nuvia.semantic.ref.w15-c1.resource,사본 접근 가능 여부,duringAction,arrangeSequence,"orderedStepIds,precedenceRefs",선후 순서,"[""nuvia.history.baghdad-translation.c1.step.1"", ""nuvia.history.baghdad-translation.c1.step.2"", ""nuvia.history.baghdad-translation.c1.step.3"", ""derivedFromOrderedStepIds""]","[""nuvia.history.baghdad-translation.c1.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]","[""S1324-04"", ""S1324-05""]",nuvia.history.baghdad-translation.c1,"cognitiveActionRecorded.payload.orderedStepIds,precedenceRefs",nuvia.age.preschool.v1,{}
coreSubquestion,W15-C1,preschool,지금 이어 할 수 없는 곳을 표시해 봐요.,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w15-c1.preschool.interrupt,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c1,핵심 활동의 interrupt 한 입력,learner,nuvia.semantic.ref.w15-c1.object,nuvia.semantic.ref.w15-c1.resource,사본 접근 가능 여부,duringAction,arrangeSequence,interruptedStepId,접근 불가로 대조할 수 없는 단계; 실제 완료 증거 아님,"[""nuvia.history.baghdad-translation.c1.step.1"", ""nuvia.history.baghdad-translation.c1.step.2"", ""nuvia.history.baghdad-translation.c1.step.3""]","[""nuvia.history.baghdad-translation.c1.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]","[""S1324-04"", ""S1324-05""]",nuvia.history.baghdad-translation.c1,cognitiveActionRecorded.payload.interruptedStepId,nuvia.age.preschool.v1,{}
coreSubquestion,W15-C1,elementary-low,할 일의 차례를 놓아 봐요.,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w15-c1.elementary-low.order,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c1,핵심 활동의 order 한 입력,learner,nuvia.semantic.ref.w15-c1.object,nuvia.semantic.ref.w15-c1.resource,사본 접근 가능 여부,duringAction,arrangeSequence,"orderedStepIds,precedenceRefs",선후 순서,"[""nuvia.history.baghdad-translation.c1.step.1"", ""nuvia.history.baghdad-translation.c1.step.2"", ""nuvia.history.baghdad-translation.c1.step.3"", ""derivedFromOrderedStepIds""]","[""nuvia.history.baghdad-translation.c1.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]","[""S1324-04"", ""S1324-05""]",nuvia.history.baghdad-translation.c1,"cognitiveActionRecorded.payload.orderedStepIds,precedenceRefs",nuvia.age.elementary-low.v1,{}
coreSubquestion,W15-C1,elementary-low,지금 이어 할 수 없는 곳을 표시해 봐요.,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w15-c1.elementary-low.interrupt,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c1,핵심 활동의 interrupt 한 입력,learner,nuvia.semantic.ref.w15-c1.object,nuvia.semantic.ref.w15-c1.resource,사본 접근 가능 여부,duringAction,arrangeSequence,interruptedStepId,접근 불가로 대조할 수 없는 단계; 실제 완료 증거 아님,"[""nuvia.history.baghdad-translation.c1.step.1"", ""nuvia.history.baghdad-translation.c1.step.2"", ""nuvia.history.baghdad-translation.c1.step.3""]","[""nuvia.history.baghdad-translation.c1.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]","[""S1324-04"", ""S1324-05""]",nuvia.history.baghdad-translation.c1,cognitiveActionRecorded.payload.interruptedStepId,nuvia.age.elementary-low.v1,{}
coreSubquestion,W15-C1,elementary-high,할 일의 차례를 놓아 봐요.,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w15-c1.elementary-high.order,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c1,핵심 활동의 order 한 입력,learner,nuvia.semantic.ref.w15-c1.object,nuvia.semantic.ref.w15-c1.resource,사본 접근 가능 여부,duringAction,arrangeSequence,"orderedStepIds,precedenceRefs",선후 순서,"[""nuvia.history.baghdad-translation.c1.step.1"", ""nuvia.history.baghdad-translation.c1.step.2"", ""nuvia.history.baghdad-translation.c1.step.3"", ""derivedFromOrderedStepIds""]","[""nuvia.history.baghdad-translation.c1.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]","[""S1324-04"", ""S1324-05""]",nuvia.history.baghdad-translation.c1,"cognitiveActionRecorded.payload.orderedStepIds,precedenceRefs",nuvia.age.elementary-high.v1,{}
coreSubquestion,W15-C1,elementary-high,지금 이어 할 수 없는 곳을 표시해 봐요.,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w15-c1.elementary-high.interrupt,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c1,핵심 활동의 interrupt 한 입력,learner,nuvia.semantic.ref.w15-c1.object,nuvia.semantic.ref.w15-c1.resource,사본 접근 가능 여부,duringAction,arrangeSequence,interruptedStepId,접근 불가로 대조할 수 없는 단계; 실제 완료 증거 아님,"[""nuvia.history.baghdad-translation.c1.step.1"", ""nuvia.history.baghdad-translation.c1.step.2"", ""nuvia.history.baghdad-translation.c1.step.3""]","[""nuvia.history.baghdad-translation.c1.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]","[""S1324-04"", ""S1324-05""]",nuvia.history.baghdad-translation.c1,cognitiveActionRecorded.payload.interruptedStepId,nuvia.age.elementary-high.v1,{}
coreSubquestion,W15-C1,middle-school,할 일의 차례를 놓아 봐요.,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w15-c1.middle-school.order,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c1,핵심 활동의 order 한 입력,learner,nuvia.semantic.ref.w15-c1.object,nuvia.semantic.ref.w15-c1.resource,사본 접근 가능 여부,duringAction,arrangeSequence,"orderedStepIds,precedenceRefs",선후 순서,"[""nuvia.history.baghdad-translation.c1.step.1"", ""nuvia.history.baghdad-translation.c1.step.2"", ""nuvia.history.baghdad-translation.c1.step.3"", ""derivedFromOrderedStepIds""]","[""nuvia.history.baghdad-translation.c1.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]","[""S1324-04"", ""S1324-05""]",nuvia.history.baghdad-translation.c1,"cognitiveActionRecorded.payload.orderedStepIds,precedenceRefs",nuvia.age.middle-school.v1,{}
coreSubquestion,W15-C1,middle-school,지금 이어 할 수 없는 곳을 표시해 봐요.,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w15-c1.middle-school.interrupt,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c1,핵심 활동의 interrupt 한 입력,learner,nuvia.semantic.ref.w15-c1.object,nuvia.semantic.ref.w15-c1.resource,사본 접근 가능 여부,duringAction,arrangeSequence,interruptedStepId,접근 불가로 대조할 수 없는 단계; 실제 완료 증거 아님,"[""nuvia.history.baghdad-translation.c1.step.1"", ""nuvia.history.baghdad-translation.c1.step.2"", ""nuvia.history.baghdad-translation.c1.step.3""]","[""nuvia.history.baghdad-translation.c1.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]","[""S1324-04"", ""S1324-05""]",nuvia.history.baghdad-translation.c1,cognitiveActionRecorded.payload.interruptedStepId,nuvia.age.middle-school.v1,{}
coreSubquestion,W15-C1,high-school,할 일의 차례를 놓아 봐요.,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w15-c1.high-school.order,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c1,핵심 활동의 order 한 입력,learner,nuvia.semantic.ref.w15-c1.object,nuvia.semantic.ref.w15-c1.resource,사본 접근 가능 여부,duringAction,arrangeSequence,"orderedStepIds,precedenceRefs",선후 순서,"[""nuvia.history.baghdad-translation.c1.step.1"", ""nuvia.history.baghdad-translation.c1.step.2"", ""nuvia.history.baghdad-translation.c1.step.3"", ""derivedFromOrderedStepIds""]","[""nuvia.history.baghdad-translation.c1.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]","[""S1324-04"", ""S1324-05""]",nuvia.history.baghdad-translation.c1,"cognitiveActionRecorded.payload.orderedStepIds,precedenceRefs",nuvia.age.high-school.v1,{}
coreSubquestion,W15-C1,high-school,지금 이어 할 수 없는 곳을 표시해 봐요.,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w15-c1.high-school.interrupt,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c1,핵심 활동의 interrupt 한 입력,learner,nuvia.semantic.ref.w15-c1.object,nuvia.semantic.ref.w15-c1.resource,사본 접근 가능 여부,duringAction,arrangeSequence,interruptedStepId,접근 불가로 대조할 수 없는 단계; 실제 완료 증거 아님,"[""nuvia.history.baghdad-translation.c1.step.1"", ""nuvia.history.baghdad-translation.c1.step.2"", ""nuvia.history.baghdad-translation.c1.step.3""]","[""nuvia.history.baghdad-translation.c1.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]","[""S1324-04"", ""S1324-05""]",nuvia.history.baghdad-translation.c1,cognitiveActionRecorded.payload.interruptedStepId,nuvia.age.high-school.v1,{}
coreSubquestion,W15-C1,adult,할 일의 차례를 놓아 봐요.,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w15-c1.adult.order,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c1,핵심 활동의 order 한 입력,learner,nuvia.semantic.ref.w15-c1.object,nuvia.semantic.ref.w15-c1.resource,사본 접근 가능 여부,duringAction,arrangeSequence,"orderedStepIds,precedenceRefs",선후 순서,"[""nuvia.history.baghdad-translation.c1.step.1"", ""nuvia.history.baghdad-translation.c1.step.2"", ""nuvia.history.baghdad-translation.c1.step.3"", ""derivedFromOrderedStepIds""]","[""nuvia.history.baghdad-translation.c1.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]","[""S1324-04"", ""S1324-05""]",nuvia.history.baghdad-translation.c1,"cognitiveActionRecorded.payload.orderedStepIds,precedenceRefs",nuvia.age.adult.v1,{}
coreSubquestion,W15-C1,adult,지금 이어 할 수 없는 곳을 표시해 봐요.,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w15-c1.adult.interrupt,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c1,핵심 활동의 interrupt 한 입력,learner,nuvia.semantic.ref.w15-c1.object,nuvia.semantic.ref.w15-c1.resource,사본 접근 가능 여부,duringAction,arrangeSequence,interruptedStepId,접근 불가로 대조할 수 없는 단계; 실제 완료 증거 아님,"[""nuvia.history.baghdad-translation.c1.step.1"", ""nuvia.history.baghdad-translation.c1.step.2"", ""nuvia.history.baghdad-translation.c1.step.3""]","[""nuvia.history.baghdad-translation.c1.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]","[""S1324-04"", ""S1324-05""]",nuvia.history.baghdad-translation.c1,cognitiveActionRecorded.payload.interruptedStepId,nuvia.age.adult.v1,{}
coreSubquestion,W15-C2,preschool,이 단서를 한 칸에 놓아 봐요.,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w15-c2.preschool.classify,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c2,핵심 활동의 classify 한 입력,learner,nuvia.semantic.ref.w15-c2.object,nuvia.semantic.ref.w15-c2.resource,설명 한 부분의 가시성,duringAction,classifyEvidence,"evidenceItemIds,categoryByItem,uncertainItemIds",현재 제시한 단서의 확인 상태,"[""marker"", ""reading-note"", ""confirmed"", ""hidden"", ""unknown""]","[""nuvia.history.baghdad-translation.c2.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]",S1324-04,nuvia.history.baghdad-translation.c2,"cognitiveActionRecorded.payload.evidenceItemIds,categoryByItem,uncertainItemIds",nuvia.age.preschool.v1,{}
coreSubquestion,W15-C2,preschool,그렇게 고른 까닭은 무엇인가요?,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w15-c2.preschool.reason,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c2,핵심 활동의 reason 한 입력,learner,nuvia.semantic.ref.w15-c2.object,nuvia.semantic.ref.w15-c2.resource,설명 한 부분의 가시성,duringAction,classifyEvidence,reasonRef,이유를 선택하거나 명시적으로 아직 모르겠어요를 선택; 원문 쓰기는 강요하지 않음,"[""nuvia.history.baghdad-translation.c2.reason.1"", ""nuvia.history.baghdad-translation.c2.reason.2"", ""nuvia.history.baghdad-translation.c2.reason.3""]","[""nuvia.history.baghdad-translation.c2.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]",S1324-04,nuvia.history.baghdad-translation.c2,cognitiveActionRecorded.payload.reasonRef,nuvia.age.preschool.v1,{}
coreSubquestion,W15-C2,elementary-low,이 단서를 한 칸에 놓아 봐요.,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w15-c2.elementary-low.classify,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c2,핵심 활동의 classify 한 입력,learner,nuvia.semantic.ref.w15-c2.object,nuvia.semantic.ref.w15-c2.resource,설명 한 부분의 가시성,duringAction,classifyEvidence,"evidenceItemIds,categoryByItem,uncertainItemIds",현재 제시한 단서의 확인 상태,"[""marker"", ""reading-note"", ""confirmed"", ""hidden"", ""unknown""]","[""nuvia.history.baghdad-translation.c2.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]",S1324-04,nuvia.history.baghdad-translation.c2,"cognitiveActionRecorded.payload.evidenceItemIds,categoryByItem,uncertainItemIds",nuvia.age.elementary-low.v1,{}
coreSubquestion,W15-C2,elementary-low,그렇게 고른 까닭은 무엇인가요?,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w15-c2.elementary-low.reason,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c2,핵심 활동의 reason 한 입력,learner,nuvia.semantic.ref.w15-c2.object,nuvia.semantic.ref.w15-c2.resource,설명 한 부분의 가시성,duringAction,classifyEvidence,reasonRef,이유를 선택하거나 명시적으로 아직 모르겠어요를 선택; 원문 쓰기는 강요하지 않음,"[""nuvia.history.baghdad-translation.c2.reason.1"", ""nuvia.history.baghdad-translation.c2.reason.2"", ""nuvia.history.baghdad-translation.c2.reason.3""]","[""nuvia.history.baghdad-translation.c2.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]",S1324-04,nuvia.history.baghdad-translation.c2,cognitiveActionRecorded.payload.reasonRef,nuvia.age.elementary-low.v1,{}
coreSubquestion,W15-C2,elementary-high,이 단서를 한 칸에 놓아 봐요.,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w15-c2.elementary-high.classify,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c2,핵심 활동의 classify 한 입력,learner,nuvia.semantic.ref.w15-c2.object,nuvia.semantic.ref.w15-c2.resource,설명 한 부분의 가시성,duringAction,classifyEvidence,"evidenceItemIds,categoryByItem,uncertainItemIds",현재 제시한 단서의 확인 상태,"[""marker"", ""reading-note"", ""confirmed"", ""hidden"", ""unknown""]","[""nuvia.history.baghdad-translation.c2.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]",S1324-04,nuvia.history.baghdad-translation.c2,"cognitiveActionRecorded.payload.evidenceItemIds,categoryByItem,uncertainItemIds",nuvia.age.elementary-high.v1,{}
coreSubquestion,W15-C2,elementary-high,그렇게 고른 까닭은 무엇인가요?,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w15-c2.elementary-high.reason,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c2,핵심 활동의 reason 한 입력,learner,nuvia.semantic.ref.w15-c2.object,nuvia.semantic.ref.w15-c2.resource,설명 한 부분의 가시성,duringAction,classifyEvidence,reasonRef,이유를 선택하거나 명시적으로 아직 모르겠어요를 선택; 원문 쓰기는 강요하지 않음,"[""nuvia.history.baghdad-translation.c2.reason.1"", ""nuvia.history.baghdad-translation.c2.reason.2"", ""nuvia.history.baghdad-translation.c2.reason.3""]","[""nuvia.history.baghdad-translation.c2.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]",S1324-04,nuvia.history.baghdad-translation.c2,cognitiveActionRecorded.payload.reasonRef,nuvia.age.elementary-high.v1,{}
coreSubquestion,W15-C2,middle-school,이 단서를 한 칸에 놓아 봐요.,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w15-c2.middle-school.classify,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c2,핵심 활동의 classify 한 입력,learner,nuvia.semantic.ref.w15-c2.object,nuvia.semantic.ref.w15-c2.resource,설명 한 부분의 가시성,duringAction,classifyEvidence,"evidenceItemIds,categoryByItem,uncertainItemIds",현재 제시한 단서의 확인 상태,"[""marker"", ""reading-note"", ""confirmed"", ""hidden"", ""unknown""]","[""nuvia.history.baghdad-translation.c2.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]",S1324-04,nuvia.history.baghdad-translation.c2,"cognitiveActionRecorded.payload.evidenceItemIds,categoryByItem,uncertainItemIds",nuvia.age.middle-school.v1,{}
coreSubquestion,W15-C2,middle-school,그렇게 고른 까닭은 무엇인가요?,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w15-c2.middle-school.reason,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c2,핵심 활동의 reason 한 입력,learner,nuvia.semantic.ref.w15-c2.object,nuvia.semantic.ref.w15-c2.resource,설명 한 부분의 가시성,duringAction,classifyEvidence,reasonRef,이유를 선택하거나 명시적으로 아직 모르겠어요를 선택; 원문 쓰기는 강요하지 않음,"[""nuvia.history.baghdad-translation.c2.reason.1"", ""nuvia.history.baghdad-translation.c2.reason.2"", ""nuvia.history.baghdad-translation.c2.reason.3""]","[""nuvia.history.baghdad-translation.c2.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]",S1324-04,nuvia.history.baghdad-translation.c2,cognitiveActionRecorded.payload.reasonRef,nuvia.age.middle-school.v1,{}
coreSubquestion,W15-C2,high-school,이 단서를 한 칸에 놓아 봐요.,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w15-c2.high-school.classify,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c2,핵심 활동의 classify 한 입력,learner,nuvia.semantic.ref.w15-c2.object,nuvia.semantic.ref.w15-c2.resource,설명 한 부분의 가시성,duringAction,classifyEvidence,"evidenceItemIds,categoryByItem,uncertainItemIds",현재 제시한 단서의 확인 상태,"[""marker"", ""reading-note"", ""confirmed"", ""hidden"", ""unknown""]","[""nuvia.history.baghdad-translation.c2.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]",S1324-04,nuvia.history.baghdad-translation.c2,"cognitiveActionRecorded.payload.evidenceItemIds,categoryByItem,uncertainItemIds",nuvia.age.high-school.v1,{}
coreSubquestion,W15-C2,high-school,그렇게 고른 까닭은 무엇인가요?,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w15-c2.high-school.reason,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c2,핵심 활동의 reason 한 입력,learner,nuvia.semantic.ref.w15-c2.object,nuvia.semantic.ref.w15-c2.resource,설명 한 부분의 가시성,duringAction,classifyEvidence,reasonRef,이유를 선택하거나 명시적으로 아직 모르겠어요를 선택; 원문 쓰기는 강요하지 않음,"[""nuvia.history.baghdad-translation.c2.reason.1"", ""nuvia.history.baghdad-translation.c2.reason.2"", ""nuvia.history.baghdad-translation.c2.reason.3""]","[""nuvia.history.baghdad-translation.c2.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]",S1324-04,nuvia.history.baghdad-translation.c2,cognitiveActionRecorded.payload.reasonRef,nuvia.age.high-school.v1,{}
coreSubquestion,W15-C2,adult,이 단서를 한 칸에 놓아 봐요.,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w15-c2.adult.classify,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c2,핵심 활동의 classify 한 입력,learner,nuvia.semantic.ref.w15-c2.object,nuvia.semantic.ref.w15-c2.resource,설명 한 부분의 가시성,duringAction,classifyEvidence,"evidenceItemIds,categoryByItem,uncertainItemIds",현재 제시한 단서의 확인 상태,"[""marker"", ""reading-note"", ""confirmed"", ""hidden"", ""unknown""]","[""nuvia.history.baghdad-translation.c2.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]",S1324-04,nuvia.history.baghdad-translation.c2,"cognitiveActionRecorded.payload.evidenceItemIds,categoryByItem,uncertainItemIds",nuvia.age.adult.v1,{}
coreSubquestion,W15-C2,adult,그렇게 고른 까닭은 무엇인가요?,한 번에 이 질문 하나만 제시,nuvia.semantic.v1_1_r2.w15-c2.adult.reason,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c2,핵심 활동의 reason 한 입력,learner,nuvia.semantic.ref.w15-c2.object,nuvia.semantic.ref.w15-c2.resource,설명 한 부분의 가시성,duringAction,classifyEvidence,reasonRef,이유를 선택하거나 명시적으로 아직 모르겠어요를 선택; 원문 쓰기는 강요하지 않음,"[""nuvia.history.baghdad-translation.c2.reason.1"", ""nuvia.history.baghdad-translation.c2.reason.2"", ""nuvia.history.baghdad-translation.c2.reason.3""]","[""nuvia.history.baghdad-translation.c2.prohibitedClaims"", ""질문에 없는 계획·근거·태도·정확성 생성"", ""응답 라벨을 나의 이야기로 저장""]",S1324-04,nuvia.history.baghdad-translation.c2,cognitiveActionRecorded.payload.reasonRef,nuvia.age.adult.v1,{}
