definitionKind,shortId,ageBand,displayPrompt,instructionText,questionId,missionId,conditionId,questionPurpose,mainSubjectId,mainObjectId,resourceId,changedAttribute,timePhase,cognitiveAction,expectedResponseType,expectedAnswerMeaning,allowedAnswerIds,forbiddenAnswerMeanings,sourceFactId,changedConditionId,outputTarget,ageBandRuleId,notApplicableReasons
optionalExtension,W39-C2,adult,이 진술 기록만으로 알 수 없는 실제 전달 과정은 무엇인가요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w39-c2.adult.optional-extension,nuvia.history.africa-partition,nuvia.history.africa-partition.c2,선택 탐구 한 가지,learner,nuvia.semantic.ref.w39-c2.object,nuvia.semantic.ref.w39-c2.resource,계획된 전달 시점의 앞뒤,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]",R2-S39-A,nuvia.history.africa-partition.c2,extensionRecorded 제안,nuvia.age.adult.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W44-C1,preschool,notApplicable,notApplicable,nuvia.semantic.v1_1_r2.w44-c1.preschool.optional-extension,nuvia.history.un-human-rights,nuvia.history.un-human-rights.c1,notApplicable,learner,nuvia.semantic.ref.w44-c1.object,nuvia.semantic.ref.w44-c1.resource,all human beings 대신 all men,notApplicable,notApplicable,notApplicable,notApplicable,notApplicable,"[""화면 미제공""]",notApplicable,nuvia.history.un-human-rights.c1,notApplicable,nuvia.age.preschool.v1,"{""questionPurpose"": ""이 연령에는 추가 탐구 화면 미제공"", ""timePhase"": ""화면 미제공"", ""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""expectedResponseType"": ""화면 미제공"", ""expectedAnswerMeaning"": ""화면 미제공"", ""allowedAnswerIds"": ""화면 미제공"", ""sourceFactId"": ""화면 미제공"", ""outputTarget"": ""화면 미제공""}"
optionalExtension,W44-C1,elementary-low,notApplicable,notApplicable,nuvia.semantic.v1_1_r2.w44-c1.elementary-low.optional-extension,nuvia.history.un-human-rights,nuvia.history.un-human-rights.c1,notApplicable,learner,nuvia.semantic.ref.w44-c1.object,nuvia.semantic.ref.w44-c1.resource,all human beings 대신 all men,notApplicable,notApplicable,notApplicable,notApplicable,notApplicable,"[""화면 미제공""]",notApplicable,nuvia.history.un-human-rights.c1,notApplicable,nuvia.age.elementary-low.v1,"{""questionPurpose"": ""이 연령에는 추가 탐구 화면 미제공"", ""timePhase"": ""화면 미제공"", ""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""expectedResponseType"": ""화면 미제공"", ""expectedAnswerMeaning"": ""화면 미제공"", ""allowedAnswerIds"": ""화면 미제공"", ""sourceFactId"": ""화면 미제공"", ""outputTarget"": ""화면 미제공""}"
optionalExtension,W44-C1,elementary-high,누구를 뜻하는지 더 확인하려면 무엇이 필요할까요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w44-c1.elementary-high.optional-extension,nuvia.history.un-human-rights,nuvia.history.un-human-rights.c1,선택 탐구 한 가지,learner,nuvia.semantic.ref.w44-c1.object,nuvia.semantic.ref.w44-c1.resource,all human beings 대신 all men,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]","[""R2-S44-A"", ""R2-S44-B"", ""R2-S44-C"", ""R2-S44-D""]",nuvia.history.un-human-rights.c1,extensionRecorded 제안,nuvia.age.elementary-high.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W44-C1,middle-school,초안이 가리키려던 사람을 확인할 수 있는 자료는 어디인가요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w44-c1.middle-school.optional-extension,nuvia.history.un-human-rights,nuvia.history.un-human-rights.c1,선택 탐구 한 가지,learner,nuvia.semantic.ref.w44-c1.object,nuvia.semantic.ref.w44-c1.resource,all human beings 대신 all men,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]","[""R2-S44-A"", ""R2-S44-B"", ""R2-S44-C"", ""R2-S44-D""]",nuvia.history.un-human-rights.c1,extensionRecorded 제안,nuvia.age.middle-school.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W44-C1,high-school,표현만으로 실제 권리 집행을 정할 수 없는 이유는 무엇인가요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w44-c1.high-school.optional-extension,nuvia.history.un-human-rights,nuvia.history.un-human-rights.c1,선택 탐구 한 가지,learner,nuvia.semantic.ref.w44-c1.object,nuvia.semantic.ref.w44-c1.resource,all human beings 대신 all men,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]","[""R2-S44-A"", ""R2-S44-B"", ""R2-S44-C"", ""R2-S44-D""]",nuvia.history.un-human-rights.c1,extensionRecorded 제안,nuvia.age.high-school.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W44-C1,adult,이 초안과 회의록만으로 알 수 없는 실제 제도는 무엇인가요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w44-c1.adult.optional-extension,nuvia.history.un-human-rights,nuvia.history.un-human-rights.c1,선택 탐구 한 가지,learner,nuvia.semantic.ref.w44-c1.object,nuvia.semantic.ref.w44-c1.resource,all human beings 대신 all men,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]","[""R2-S44-A"", ""R2-S44-B"", ""R2-S44-C"", ""R2-S44-D""]",nuvia.history.un-human-rights.c1,extensionRecorded 제안,nuvia.age.adult.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W44-C2,preschool,notApplicable,notApplicable,nuvia.semantic.v1_1_r2.w44-c2.preschool.optional-extension,nuvia.history.un-human-rights,nuvia.history.un-human-rights.c2,notApplicable,learner,nuvia.semantic.ref.w44-c2.object,nuvia.semantic.ref.w44-c2.resource,특정 문서의 접근 가능 여부,notApplicable,notApplicable,notApplicable,notApplicable,notApplicable,"[""화면 미제공""]",notApplicable,nuvia.history.un-human-rights.c2,notApplicable,nuvia.age.preschool.v1,"{""questionPurpose"": ""이 연령에는 추가 탐구 화면 미제공"", ""timePhase"": ""화면 미제공"", ""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""expectedResponseType"": ""화면 미제공"", ""expectedAnswerMeaning"": ""화면 미제공"", ""allowedAnswerIds"": ""화면 미제공"", ""sourceFactId"": ""화면 미제공"", ""outputTarget"": ""화면 미제공""}"
optionalExtension,W44-C2,elementary-low,notApplicable,notApplicable,nuvia.semantic.v1_1_r2.w44-c2.elementary-low.optional-extension,nuvia.history.un-human-rights,nuvia.history.un-human-rights.c2,notApplicable,learner,nuvia.semantic.ref.w44-c2.object,nuvia.semantic.ref.w44-c2.resource,특정 문서의 접근 가능 여부,notApplicable,notApplicable,notApplicable,notApplicable,notApplicable,"[""화면 미제공""]",notApplicable,nuvia.history.un-human-rights.c2,notApplicable,nuvia.age.elementary-low.v1,"{""questionPurpose"": ""이 연령에는 추가 탐구 화면 미제공"", ""timePhase"": ""화면 미제공"", ""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""expectedResponseType"": ""화면 미제공"", ""expectedAnswerMeaning"": ""화면 미제공"", ""allowedAnswerIds"": ""화면 미제공"", ""sourceFactId"": ""화면 미제공"", ""outputTarget"": ""화면 미제공""}"
optionalExtension,W44-C2,elementary-high,그 글을 살펴보려면 무엇을 확인하고 싶나요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w44-c2.elementary-high.optional-extension,nuvia.history.un-human-rights,nuvia.history.un-human-rights.c2,선택 탐구 한 가지,learner,nuvia.semantic.ref.w44-c2.object,nuvia.semantic.ref.w44-c2.resource,특정 문서의 접근 가능 여부,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]",S44-03,nuvia.history.un-human-rights.c2,extensionRecorded 제안,nuvia.age.elementary-high.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W44-C2,middle-school,두 초안이 제출됐음을 확인할 자료 부분은 어디인가요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w44-c2.middle-school.optional-extension,nuvia.history.un-human-rights,nuvia.history.un-human-rights.c2,선택 탐구 한 가지,learner,nuvia.semantic.ref.w44-c2.object,nuvia.semantic.ref.w44-c2.resource,특정 문서의 접근 가능 여부,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]",S44-03,nuvia.history.un-human-rights.c2,extensionRecorded 제안,nuvia.age.middle-school.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W44-C2,high-school,초안을 못 본다는 조건만으로 검토 결과를 정할 수 없는 이유는 무엇인가요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w44-c2.high-school.optional-extension,nuvia.history.un-human-rights,nuvia.history.un-human-rights.c2,선택 탐구 한 가지,learner,nuvia.semantic.ref.w44-c2.object,nuvia.semantic.ref.w44-c2.resource,특정 문서의 접근 가능 여부,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]",S44-03,nuvia.history.un-human-rights.c2,extensionRecorded 제안,nuvia.age.high-school.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W44-C2,adult,제출 절차 자료만으로 알 수 없는 당시 접근 조건은 무엇인가요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w44-c2.adult.optional-extension,nuvia.history.un-human-rights,nuvia.history.un-human-rights.c2,선택 탐구 한 가지,learner,nuvia.semantic.ref.w44-c2.object,nuvia.semantic.ref.w44-c2.resource,특정 문서의 접근 가능 여부,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]",S44-03,nuvia.history.un-human-rights.c2,extensionRecorded 제안,nuvia.age.adult.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
